,0,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432
2048,,,,,,,,,,3.838205337524415,4.260075092315674,4.766499996185303,6.006455421447754,9.167921543121338,69.087994098663330,109.183239936828613,198.724031448364258,234.569942951202393,544.391834735870361,911.091864109039307,2633.044683933258057,6816.360831260681152,19703.941881656646729,39297.503733634948730
1024,,,,,,,,,3.640854358673096,3.788554668426514,4.063510894775391,4.662370681762695,5.980670452117920,8.723890781402588,19.664907455444336,35.053193569183350,59.131729602813721,153.128337860107422,311.761724948883057,471.311342716217041,1633.397662639617920,6394.991886615753174,18167.828750610351562,36369.519686698913574
512,,,,,,,,3.485405445098877,3.581953048706055,3.699207305908203,3.995656967163086,2.661919593811035,5.948948860168457,9.733295440673828,18.612456321716309,33.411884307861328,63.965964317321784,107.148647308349609,327.339434623718262,712.009632587432861,1662.364935874938965,6074.186146259307861,17456.206142902374268,34856.807160377502441
256,,,,,,,3.450846672058105,3.467345237731934,3.545212745666504,3.688716888427734,3.970634937286377,4.651474952697754,6.331145763397217,9.006416797637939,17.956233024597168,55.408298969268799,62.065243721008294,159.641706943511963,336.637330055236816,670.131003856658936,1583.628797531127930,4827.532064914703369,14154.024267196655273,28107.753264904022217
128,,,,,,3.392946720123291,3.436195850372314,3.452348709106445,3.519666194915771,3.684973716735840,3.972673416137696,4.817092418670654,6.149530410766602,8.728635311126709,17.863488197326660,32.501971721649170,84.175896644592285,105.753517150878906,220.642435550689697,651.784062385559082,1347.340345382690430,4386.828982830047607,13038.045108318328857,26110.441613197326660
64,,,,,3.377771377563477,3.371834754943848,3.422462940216064,3.454089164733887,3.542995452880859,3.647327423095703,4.039597511291504,4.728579521179199,6.024706363677979,8.631837368011475,18.038809299468994,32.881665229797363,62.817311286926270,112.013006210327148,199.988067150115967,479.231834411621094,1113.984727859497070,3547.619986534118652,9452.580356597900391,19023.340010643005371
32,,,,3.370368480682373,3.338730335235596,3.343510627746582,3.392064571380615,3.442823886871338,3.531682491302490,3.699123859405518,4.045021533966064,4.657435417175293,5.911707878112793,8.445417881011963,14.632546901702881,25.876152515411377,50.185036659240723,96.406376361846924,194.147622585296631,332.513403892517090,1047.772657871246338,2819.743072986602783,6542.743659019470215,13409.019279479980469
16,,,3.371787071228027,3.373980522155762,3.356611728668213,3.351771831512451,3.387069702148438,3.421449661254883,3.536164760589600,3.689372539520264,3.967678546905517,4.597830772399902,5.889797210693359,8.353769779205322,13.382816314697266,24.890923500061035,44.139754772186279,123.284721374511733,137.507081031799316,454.713261127471924,934.941387176513672,2523.430788516998291,5085.889899730682373,11153.492355346679688
8,,3.350627422332764,3.343439102172852,3.356885910034180,3.368937969207764,3.365373611450195,3.389680385589600,3.440558910369873,3.503608703613281,3.705251216888428,4.017388820648193,4.618895053863525,5.874156951904297,8.280348777770996,13.129687309265137,22.951507568359375,42.644619941711426,122.404098510742188,121.052885055541992,346.704113483428955,946.579194068908691,1975.509166717529297,4754.000985622406006,10549.129307270050049
0,3.335177898406982,3.346574306488037,3.331398963928223,3.344190120697021,3.321778774261475,3.348171710968018,3.314435482025146,3.339135646820068,3.341352939605713,3.358745574951172,3.330528736114502,3.330326080322266,3.317737579345703,3.352582454681396,3.334319591522217,3.322267532348633,3.331089019775391,3.365540504455566,3.347575664520264,3.332436084747314,3.364598751068115,3.319489955902100,3.337264060974121,3.295588493347168
